94,991d102f436858735453e9777ce8ff1b,5abe74d6c6004b5e6d14772b0c52dad7,1980-02-08,rodrigo3130@ua.pt,Rodrigo,R Damião Góis 118,2051-524
95,d4df6401c122c4ccdf19faa1d1d9dae1,9fa7910430238dfffda8b80e5be7ac9e,1953-02-13,estevao7948@outlook.pt,Estevao,Escada Feijão 35,6476-438
96,455bb72f5fcc17230d485781b29aa9d9,9e86c591f20afac93a95821c75ad2a8d,1983-01-26,fernando1178@gmail.com,Fernando,R São Vicente 105,2023-819
97,aaaedf37ab7359b19b58f57f43db8b52,4d47d98327c156102599413030892ed9,1998-11-06,afonso2060@gmail.com,Afonso,R Nossa Senhora Graça 15,3670-639
98,4a57a80adde2d8d8fa42efb57081868e,27624d9c115933704472d60d3291d41e,1996-05-25,joao6471@sapo.pt,Joao,R Poço Lote 44,6190-433
99,3e4965f3d27903f189d9b9061487595b,f597da2931651420dd1a8b49a3f18129,1975-01-05,flavia9319@outlook.pt,Flavia,Rua Leite Vasconcelos 118,3554-710
100,45a4c4395de3813ade4a1f6b78ad877e,f8a4ef25cb1fa5130f00ce9c09e0d785,1997-02-19,joaquim4201@sapo.pt,Joaquim,Rua Heróis Ultramar 82,2792-115
101,fc9950e747eeff8d5cbc2b244228b875,520105074a55ffd2e169d7ce23697898,1985-07-10,airton7364@outlook.pt,Airton,R Comércio Porto 14,9507-718
102,e92b6c46a119a4ac12c8cbf13f1b9664,cc937abefe32a56c3579cc68caf5317d,1954-09-04,giovanna1422@outlook.pt,Giovanna,Escada Feijão 35,6476-438
103,92f91de9246ada6d1b95ee40341a763f,4e9a68dc6447491e9f0978f590f35a7f,1984-07-19,abilio6751@outlook.pt,Abilio,R Damião Góis 118,2051-524
104,8dd00d72826a27ede8ab931a60dd75c1,7ebb8e009f6defb1d8d3a858e6eb8773,1958-07-10,andre3230@gmail.com,Andre,R Parque Gondarim 59,9897-647
105,aa00719f136067d7ac226209ef4066c5,653c1b6cfb8e973aa318df4c4ab2d28f,1971-10-03,anabela5995@ua.pt,Anabela,R Nossa Senhora Graça 15,3670-639
106,a78d26e35be8d143af0f7dc6d73427f9,ec03e70113f80f7907a4728af22c47f4,1956-09-12,flavia5070@gmail.com,Flavia,Rua Viscondessa Andaluz 66,2864-150
107,7b22f255eb2740ea442ad3a2b211ab8c,0136b9312827651d55e9c575e30fb8f4,1953-04-14,jeronimo1865@hotmail.com,Jeronimo,Travessa Pombal 28,9322-394
108,0055d4b335cdbd2d2df7784b1711015e,870ca02143d1ebf56ccd9444e788ca2e,1999-01-04,amalia3463@hotmail.com,Amalia,R 1º Dezembro 95,1668-267
109,104baf7fc4f62422e0853cd41dbbfebc,066c6fd58da8387a8cad07ae683c0b89,1944-02-05,rodrigo783@gmail.com,Rodrigo,R Riamar 17,9630-170
110,8a065456abd081465cc4117ad467587f,854bac356af81c6f649c9bdf91f8d611,1986-12-08,david7236@sapo.pt,David,Rua Loreto 7,1247-507
111,0e4f0ff84ebd7b251094bade2f24d6c7,f61ed56ed319769188f5fbc537f7e47d,1988-01-19,ronaldo2673@hotmail.com,Ronaldo,R Parque Gondarim 59,9897-647
112,4100da61862a21d3cc6590a7ef5be2ff,d3e6206dd1a2cbcf51dabb2214d58240,1952-08-03,gertrudes4532@outlook.pt,Gertrudes,R Atalhos 81,7166-842
113,6fc0b9d652fcfb84b67ed110e2a72d0d,7c55f43dd25fb74334f11625282f418c,1994-11-10,hernani5880@ua.pt,Hernani,Avenida José Costa Mealha 115,1173-495
114,cf53186a328cb47b978a3e06c2e25d81,bd656b367dc75f048368b2ae5cc8100e,1942-05-09,jose4677@sapo.pt,Jose,R Principal 19,5822-978
115,4f68b6259d9d6258f18f8e91543cf6b2,7ad05e8be6b0e7a5894d5350fa73487b,1994-01-18,graca5868@hotmail.com,Graca,Plano Integrado 58,7588-243
116,de3ae3e21687fbf2d3eddca47f5bea42,af163cbb84522e915170b9f3d89aa768,1961-07-09,alexandre9302@sapo.pt,Alexandre,Avenida República 90,7237-611
117,82a94521f314b34631b7976a94ce5b28,694128271f437b1862cd9eb44b7e8e53,1988-12-25,rafaela9706@hotmail.com,Rafaela,Avenida Francelos 65,5946-524
118,3140b3b9dafc79fa598a6dce8a166d8d,a814d1fab61bf440c43eb45aff2f86a5,1974-09-20,abilio8235@sapo.pt,Abilio,Escada Feijão 35,6476-438
119,377ab855d2b9dc6e195405dd7246480a,54eb15db6083780c89bc643857725f5b,1969-12-13,luisa1066@gmail.com,Luisa,R Comércio Porto 14,9507-718
120,07a6f1d7986c9c80e07ffdfc0e23b935,4eb2d0ca0e10e6121b872379a323b05f,1963-12-12,shrek2872@hotmail.com,Shrek,R 1º Dezembro 95,1668-267
121,c3cb23adabda07ced0385edc1ed171f7,ea3948877c30140cb46564218bc6eac8,1952-01-01,manuel2736@outlook.pt,Manuel,Avenida Francelos 65,5946-524
122,2ef74e830b849e7d178293cbe4d855aa,96fc1c0d72276dd4a307fe50c583020d,1940-05-04,flavia6317@sapo.pt,Flavia,R Combatentes G Guerra 82,1471-845
123,3752c134f647c664d0b66b687fbefa49,0c180db729713b0e43ab9439c8046206,1971-09-20,elsa2204@sapo.pt,Elsa,R São Domingos 114,6344-144
124,defafebffa4f42f4a822a3b19f9e15a2,0df8d94bc9bb54f2b3570976a41c2cd5,1948-05-11,camila8162@gmail.com,Camila,R Principal 19,5822-978
125,5c8eb7c8e99ae7b8d34261d545004288,03c385b52a5c54517d3566ed2fcc609c,1969-01-06,ricardo1967@outlook.pt,Ricardo,R Parque Gondarim 59,9897-647
126,bbdb8e3eb6d3f09b82170fa1d0040e69,579212f6fb336d5b8eac670d9cd821bf,1954-09-10,camila5577@gmail.com,Camila,R Alto Paixão 48,3303-482
127,fa1f8925e004c3601f0174748494b3be,1be7ee41659d351841e0ead3b6c8f957,1987-02-19,horacio2912@gmail.com,Horacio,Avenida Lago 20,4202-378
128,3dadeb1ac71bab3e9cd5bfa162aec15e,eb659f4b76f54c6fb9ef6ede4ad847c3,1994-02-24,carlos6831@gmail.com,Carlos,Rua Heróis Ultramar 82,2792-115
129,5cf3793762f3d9c7bf6dbd8cb855ed0c,dd17b7038348f1d9ae393614e426969f,1968-09-16,shrek5326@sapo.pt,Shrek,Avenida Lago 20,4202-378
130,9e970879cc2a7566a289bf44b32b90c7,31bbb2555007f5fd1f86ed8e37766392,1942-10-12,antonia3802@gmail.com,Antonia,R Costa 89,9779-814
131,1b94a65a2c3ef8df3ea5a27e3778f4de,ac606c7e28f1eb02198db58696abab31,1993-08-04,flora6096@ua.pt,Flora,Travessa Pombal 78,6789-378
132,cedee43d3633907eef4450e181c2b7fc,b440937ad3cd2e57506d6dd164a8c0ec,1996-06-05,ricardo3954@outlook.pt,Ricardo,Rua Índia 32,9623-388
133,bd2711cdf7a5e60f7f6411845f39e25f,85063289da6b9e2621e710d76989bef1,1973-10-14,floria9530@outlook.pt,Floria,R Indústria Porta 50,6668-796
134,a3965c0bf949d21bca2f9e2b15750f58,1cf532f20d6c4b55e241ed81277dfe4a,1964-07-18,estevao5267@ua.pt,Estevao,R Casal Borga 90,7344-384
135,68044990cf89c9c927517c895cc9ee57,55a40dd249c49133a36bd68a40732f07,1990-03-03,jeronimo4130@sapo.pt,Jeronimo,R Poço Lote 44,6190-433
136,dfc2eeb25ee211a1e1ab2b937d64f5ef,4e4ac14e5e0ca632ddf95996991c15b8,1980-11-23,hugo1184@ua.pt,Hugo,R Parque Gondarim 59,9897-647
137,bf9924b47aca208753c54513519f5047,03cfab57a25843f290b97b059c860a31,1975-06-27,carina1131@gmail.com,Carina,R Costa 89,9779-814
138,a6a529c55a6f2729674b4799cede2141,9a7b5e2210038674d00c93329e7f1a88,1996-11-18,giovanna8077@ua.pt,Giovanna,R Doutor Alfredo Freitas 47,5609-193
139,41832905d1080d181a29fd1a62c6a586,de95d979e8fcf0ab38d2a39d9c226139,1977-06-29,giovanna9605@sapo.pt,Giovanna,R Atalhos 81,7166-842
140,976c523a57cab9aa8f387ab7f73ac30e,c991dfaeee9377e3f64c92d04ca10d07,1988-12-11,jose771@outlook.pt,Jose,R Doutor Alfredo Freitas 47,5609-193
141,a9cf413d22b46b3b972b20ff6ca3d13a,c0dac8988a220bb1c4b565ad2e9dd745,1970-09-09,alexandre894@sapo.pt,Alexandre,Rua Índia 32,9623-388
142,d7a96e76608eab4d8daac7fa5a826141,71cc0484dd6d8544a2f7f8566eb19ea8,1989-12-26,camila1214@gmail.com,Camila,Avenida Liberdade 113,6101-681
143,3b990f783e4e95918b6ae5f318e0cf58,7ac1234305c223566d9b62b7a30efbf0,1954-01-25,luis6613@hotmail.com,Luis,Avenida Francelos 65,5946-524
144,86a1d094f74aa7ccc96e7dcba0237edc,b4a5aeef32cabedcb7c6b896a9736bf4,1942-09-10,joao5337@outlook.pt,Joao,R São Vicente 34,5439-664
145,378ba8c62f6a8370e9f6cf33d6848db1,b9d529b5a31095ce0faae7516f0bacf0,1949-07-20,tiago3166@ua.pt,Tiago,Rua Leite Vasconcelos 118,3554-710
146,7db6ff1ae66e32d6922066a750c01265,0c413498b950aaefe3b68e926e43d782,1991-04-19,david3313@hotmail.com,David,R São Vicente 34,5439-664
147,458a3601e16c9fb3432fb4319a6c7e12,23e5abf8133058a3ec765199f6ed32c6,1969-05-11,alex6464@outlook.pt,Alex,Avenida Francelos 65,5946-524
148,703328e7c5ca40cde91adf2404045503,daef32f2e51c5e2ef0745ba12738d9c4,1945-03-12,fernando4444@sapo.pt,Fernando,Travessa Pombal 78,6789-378
149,6d0c8292a4165f6833df4d6055cb595a,ab19cf12ded166a06577c65ef477659d,1982-12-23,claudio4893@ua.pt,Claudio,R São Domingos 114,4579-587
150,15354c3bfcd641d367f948b95920210d,15656515a06250dc0f67b2d9deec0c37,1989-09-16,hugo7551@sapo.pt,Hugo,R Nossa Senhora Graça 15,3670-639
151,6fa2f12de50f2d2ce2b8a468e22a760a,30e93d2f9a93f474d0fb5d81b06ce8c4,1948-05-29,rui7975@hotmail.com,Rui,Rua Jorge Sena 20,8936-676
152,3832c8ab5be28abf7948ebbb5b26aa55,e249b9a5b4c7e1fbfc7a6bd9e608ab64,1946-09-04,amalia7988@gmail.com,Amalia,R Damião Góis 118,2051-524
153,da0f78747a5884777b6ba6b38b400a13,63f94eb07b22f8e51c063d69d893a5cd,1982-09-23,ronaldo4218@sapo.pt,Ronaldo,R Indústria Porta 50,6668-796
154,5e12529f6906a64057c6df952090e446,ea6ce064060a4b46a1e9f8aaf51d9ec1,1999-09-15,isilda3453@hotmail.com,Isilda,Rua Pero Vaz Caminha 70,6837-443
155,3ae2e00b24c094a94e7a65ac663f82b6,5c9cf07ab2717ca725f35a107479764d,1947-12-02,cecilia5951@gmail.com,Cecilia,R Casal Borga 90,7344-384
156,fc353e822453bba9db4d637112e64117,23a681248818b8313067049d627840a9,1955-01-06,amalia8225@outlook.pt,Amalia,Rua Jorge Sena 20,8936-676
157,f7ea052e2bc62d4b7124bac02fddca02,f80aa6ac7a46d77ae2d92dc541a630a8,1968-02-12,carlos6953@hotmail.com,Carlos,R Damião Góis 118,2051-524
158,35eae764183b1bf3dbd89e94e483843d,817206647c9831db9a185426e2898b49,1943-03-14,airton910@hotmail.com,Airton,Rua Caldeirão 52,8948-240
159,895dacf4f7ae75a7b2211734eb9bba23,70029666e1f7c0b5ec9ed9a9c1371fef,1960-12-21,abilio202@ua.pt,Abilio,R São Vicente 105,2023-819
